id_tran;cpf;estabelecimento;valor;status;data; 
3584;580071838;RENNER;220;aprovada;Jan-20;
3311;521516334;RENNER;157;aprovada;Feb-20;
3377;547507596;RENNER;97;aprovada;Apr-20;
2895;122276725;RENNER;472;aprovada;Mar-20;
1812;315825673;RENNER;8;aprovada;Apr-20;
3460;594963489;RENNER;338;aprovada;May-20;
2745;969685417;RENNER;232;aprovada;Apr-20;
2189;638129986;RENNER;178;aprovada;Apr-20;
4713;245148935;RENNER;195;aprovada;Apr-20;
2279;454109539;RENNER;321;aprovada;Jan-20;
2306;62148087;RENNER;24;aprovada;Feb-20;
4090;209907996;RENNER;318;aprovada;Jan-20;
2102;788995942;RENNER;417;aprovada;May-20;
4667;597010721;RENNER;481;aprovada;Jan-20;
4636;370497921;RENNER;358;aprovada;Jan-20;
522;20132727;RENNER;89;aprovada;Jan-20;
1609;54670608;RENNER;130;aprovada;Apr-20;
4746;867940024;RENNER;288;aprovada;Apr-20;
602;953914904;RENNER;469;aprovada;May-20;
4086;800140803;RENNER;122;aprovada;Feb-20;
1171;566428903;RENNER;360;aprovada;May-20;
1913;95783716;RENNER;122;aprovada;Mar-20;
1432;704249960;RENNER;17;aprovada;Mar-20;
528;211955869;RENNER;335;aprovada;Feb-20;
1182;472298229;RENNER;41;aprovada;Apr-20;
2259;33216710;RENNER;128;aprovada;Mar-20;
2387;352278618;RENNER;290;aprovada;Apr-20;
1583;693023755;RENNER;199;aprovada;May-20;
4567;673749025;RENNER;79;aprovada;Apr-20;
4372;371669304;RENNER;191;aprovada;Apr-20;
1921;40703137;RENNER;335;aprovada;Feb-20;
4634;912635290;RENNER;466;aprovada;May-20;
3644;198895053;RENNER;105;aprovada;Mar-20;
2670;922234390;RENNER;57;aprovada;Apr-20;
4119;159735526;RENNER;397;aprovada;May-20;
551;547507596;RENNER;500;aprovada;Jan-20;
4879;379024055;RENNER;254;aprovada;Jan-20;
20;118056811;RENNER;338;aprovada;Feb-20;
790;184453912;RENNER;172;aprovada;Jan-20;
4103;353590839;RENNER;150;aprovada;Feb-20;
711;234594470;RENNER;178;aprovada;Feb-20;
4614;724784604;RENNER;229;aprovada;Feb-20;
4233;537207285;RENNER;414;aprovada;Feb-20;
855;788850918;RENNER;301;aprovada;Apr-20;
4550;3947638;RENNER;46;aprovada;Mar-20;
936;778314338;RENNER;406;aprovada;Feb-20;
4853;175661072;RENNER;187;aprovada;Jan-20;
4892;401619197;RENNER;312;aprovada;Feb-20;
2254;882575416;RENNER;20;aprovada;May-20;
2483;870502297;RENNER;296;aprovada;May-20;
1098;672912917;RENNER;358;aprovada;Feb-20;
889;411276070;RENNER;303;aprovada;Feb-20;
3990;993256129;RENNER;387;aprovada;Jan-20;
1339;328737020;RENNER;249;aprovada;Jan-20;
559;414765037;RENNER;345;aprovada;Jan-20;
203;377415490;RENNER;475;aprovada;Apr-20;
1352;547181532;RENNER;260;aprovada;Jan-20;
99;809326865;RENNER;461;aprovada;Feb-20;
2173;693682129;RENNER;397;aprovada;Jan-20;
4953;598635143;RENNER;8;aprovada;Jan-20;
800;518136925;RENNER;463;aprovada;May-20;
1016;209907996;RENNER;263;aprovada;Apr-20;
636;418081826;RENNER;365;aprovada;Feb-20;
574;35550003;RENNER;237;aprovada;Feb-20;
1755;652050641;RENNER;214;aprovada;Jan-20;
2349;259191314;RENNER;340;aprovada;Mar-20;
3018;790705771;RENNER;201;aprovada;Apr-20;
4063;397718421;RENNER;329;aprovada;Mar-20;
534;904189751;RENNER;368;aprovada;Feb-20;
2831;199802941;RENNER;118;aprovada;Jan-20;
2308;637562720;RENNER;108;aprovada;Feb-20;
4201;194612861;RENNER;266;aprovada;Feb-20;
4512;362052501;RENNER;51;aprovada;Jan-20;
90;266328205;RENNER;179;aprovada;Apr-20;
873;939107466;RENNER;70;aprovada;May-20;
1053;540666410;RENNER;87;aprovada;Mar-20;
1541;889073439;RENNER;308;aprovada;Mar-20;
275;160336024;RENNER;462;negada;Apr-20;
563;798175931;RENNER;44;aprovada;May-20;
3806;5486517;RENNER;155;aprovada;Feb-20;
4587;128185195;RENNER;185;aprovada;Apr-20;
2704;825881144;RENNER;282;aprovada;Apr-20;
4631;190442729;RENNER;344;aprovada;Feb-20;
2731;856480824;RENNER;441;aprovada;Apr-20;
3489;239485597;RENNER;326;aprovada;Apr-20;
5212;127271137;RENNER;484;aprovada;Jan-20;
2451;468327595;RENNER;407;aprovada;May-20;
4972;721700668;RENNER;131;aprovada;Mar-20;
1025;122276725;RENNER;26;aprovada;Feb-20;
1270;843245536;RENNER;475;aprovada;Mar-20;
4855;426871150;RENNER;476;aprovada;Feb-20;
4015;849222772;RENNER;73;aprovada;Apr-20;
4129;378523306;RENNER;141;aprovada;Mar-20;
2278;649104271;RENNER;234;aprovada;Mar-20;
3238;307689021;RENNER;410;aprovada;Jan-20;
5010;566428903;RENNER;324;aprovada;Feb-20;
2785;405964521;RENNER;289;aprovada;Jan-20;
226;450675859;RENNER;5;negada;Mar-20;
2581;388117826;RENNER;83;aprovada;Apr-20;
2953;2066378;RENNER;335;aprovada;Apr-20;
1862;777513610;RENNER;113;aprovada;Feb-20;
678;724784604;RENNER;499;aprovada;Jan-20;
4474;510344439;RENNER;96;aprovada;Mar-20;
4653;200277225;RENNER;369;aprovada;Jan-20;
1782;856480824;RENNER;5;aprovada;Feb-20;
4551;192778157;RENNER;429;aprovada;May-20;
1376;981803471;RENNER;312;aprovada;Feb-20;
4734;547181532;RENNER;262;aprovada;Mar-20;
3661;510344439;RENNER;449;aprovada;May-20;
1746;174684709;RENNER;303;aprovada;Jan-20;
2331;580071838;RENNER;350;aprovada;May-20;
2396;610081287;RENNER;479;aprovada;May-20;
1574;92217407;RENNER;420;aprovada;Jan-20;
3613;207549363;RENNER;299;aprovada;Jan-20;
2339;719387437;RENNER;267;aprovada;Mar-20;
2265;419140865;smart fit;112;aprovada;Mar-20;
1796;702046440;smart fit;119;aprovada;Jan-20;
2104;682032464;smart fit;112;aprovada;Mar-20;
2016;584749695;smart fit;188;aprovada;Feb-20;
4138;199104301;smart fit;226;aprovada;Mar-20;
4120;262856945;smart fit;158;aprovada;May-20;
4042;816510790;smart fit;127;aprovada;Jan-20;
489;293102232;smart fit;136;aprovada;Feb-20;
580;724784604;smart fit;197;aprovada;Jan-20;
4619;377415490;smart fit;184;aprovada;Mar-20;
3179;701529277;smart fit;120;aprovada;May-20;
1415;759198539;smart fit;223;aprovada;Apr-20;
1750;744632081;smart fit;97;aprovada;Jan-20;
1227;704685439;smart fit;196;aprovada;Mar-20;
1982;610081287;smart fit;108;aprovada;Feb-20;
2884;996668029;smart fit;170;aprovada;May-20;
2015;315825673;smart fit;116;aprovada;Apr-20;
4946;977999491;smart fit;234;aprovada;Mar-20;
1914;981803471;smart fit;56;aprovada;May-20;
605;234594470;smart fit;208;aprovada;Feb-20;
1336;671298564;smart fit;235;aprovada;Jan-20;
2615;798466063;smart fit;88;aprovada;Jan-20;
4489;84205824;smart fit;198;aprovada;Feb-20;
1072;117125848;smart fit;140;aprovada;May-20;
443;830783739;smart fit;170;aprovada;May-20;
1149;362387439;smart fit;206;aprovada;Apr-20;
2649;324497531;smart fit;196;aprovada;Feb-20;
3516;657816937;smart fit;53;aprovada;May-20;
4418;248780465;smart fit;118;aprovada;Jan-20;
2684;191349067;smart fit;71;negada;Apr-20;
5216;161755466;smart fit;211;aprovada;Apr-20;
3845;843495980;smart fit;164;aprovada;Mar-20;
2605;915360464;smart fit;65;negada;Jan-20;
1644;902446808;smart fit;196;aprovada;Mar-20;
1146;591581609;smart fit;100;aprovada;Feb-20;
44;641173949;smart fit;191;aprovada;Apr-20;
118;248780465;smart fit;109;aprovada;Apr-20;
2364;613076580;smart fit;116;aprovada;Jan-20;
1248;5486517;smart fit;227;aprovada;Apr-20;
3693;117958664;smart fit;54;aprovada;May-20;
831;775830542;smart fit;99;aprovada;Apr-20;
2286;816897561;smart fit;209;aprovada;Jan-20;
2970;328737020;smart fit;249;aprovada;Mar-20;
3055;709802432;smart fit;155;aprovada;Apr-20;
3440;190442729;smart fit;114;aprovada;Feb-20;
3537;576579656;smart fit;60;aprovada;Mar-20;
5227;2738124;smart fit;182;aprovada;Apr-20;
4405;856873453;smart fit;127;aprovada;May-20;
2750;235053593;smart fit;147;aprovada;Mar-20;
3656;355486386;smart fit;199;aprovada;Mar-20;
15;109534478;smart fit;147;aprovada;Jan-20;
370;644052354;smart fit;56;aprovada;Apr-20;
3230;450981743;smart fit;170;aprovada;Mar-20;
3913;307689021;smart fit;84;aprovada;Mar-20;
4152;558754132;smart fit;93;aprovada;Jan-20;
18;652050641;smart fit;158;aprovada;Apr-20;
1037;389098182;smart fit;69;aprovada;Feb-20;
3069;765272534;smart fit;157;negada;May-20;
553;576673658;smart fit;172;aprovada;Jan-20;
3084;467097445;smart fit;122;aprovada;Mar-20;
4695;331653142;smart fit;216;aprovada;Mar-20;
250;386831880;smart fit;77;aprovada;Mar-20;
4143;351163404;smart fit;79;aprovada;Feb-20;
1584;563935123;smart fit;160;aprovada;Apr-20;
4758;754668034;smart fit;107;aprovada;Jan-20;
785;205564440;smart fit;183;aprovada;May-20;
2119;235854495;smart fit;75;aprovada;Mar-20;
1628;507376259;smart fit;225;aprovada;Jan-20;
1128;351465372;smart fit;131;aprovada;May-20;
4306;934128346;smart fit;178;aprovada;Mar-20;
3506;2317113;smart fit;158;aprovada;May-20;
2426;690684801;smart fit;120;aprovada;Feb-20;
2564;212445160;smart fit;189;aprovada;Jan-20;
1334;167043435;smart fit;95;aprovada;Jan-20;
2222;240896583;smart fit;218;aprovada;May-20;
2138;889786962;smart fit;199;aprovada;May-20;
4503;405964521;smart fit;93;aprovada;Apr-20;
4327;250295512;smart fit;187;aprovada;May-20;
3781;139494544;smart fit;171;aprovada;May-20;
3064;47928889;smart fit;232;aprovada;May-20;
3487;615347868;smart fit;227;aprovada;May-20;
1624;457065407;smart fit;143;aprovada;Jan-20;
885;117958664;smart fit;145;aprovada;Feb-20;
2764;206145984;smart fit;236;aprovada;Feb-20;
1744;631374934;smart fit;170;aprovada;Jan-20;
3099;68159565;smart fit;69;aprovada;Mar-20;
3468;62148087;smart fit;95;aprovada;Feb-20;
4850;644725140;smart fit;191;aprovada;Mar-20;
3892;237869601;smart fit;107;aprovada;Mar-20;
2600;177210864;smart fit;134;aprovada;Feb-20;
4646;299274127;smart fit;173;aprovada;May-20;
404;370497921;smart fit;115;aprovada;Apr-20;
3665;223244330;smart fit;243;aprovada;May-20;
3232;759198539;smart fit;249;aprovada;May-20;
1150;200277225;smart fit;122;aprovada;May-20;
5031;568541166;smart fit;127;aprovada;Feb-20;
2176;675214302;smart fit;204;aprovada;Mar-20;
1929;251670693;smart fit;101;aprovada;Apr-20;
5132;379024055;smart fit;160;aprovada;Jan-20;
5057;660578123;smart fit;114;aprovada;Apr-20;
4396;111895953;smart fit;95;aprovada;May-20;
1259;489555481;smart fit;71;aprovada;Jan-20;
4077;436910234;smart fit;112;aprovada;Mar-20;
373;310702509;smart fit;95;negada;May-20;
4424;223244330;smart fit;222;aprovada;May-20;
5134;207160816;smart fit;204;aprovada;Jan-20;
3608;471228322;smart fit;56;aprovada;Feb-20;
1897;144056529;smart fit;139;aprovada;Apr-20;
3403;20132727;smart fit;126;aprovada;Feb-20;
3530;295936291;smart fit;50;aprovada;Jan-20;
3583;74644851;smart fit;52;aprovada;Mar-20;
4788;707924518;smart fit;89;aprovada;Apr-20;
2497;954085213;smart fit;205;aprovada;Jan-20;
1663;563935123;smart fit;163;aprovada;Feb-20;
2260;518136925;smart fit;64;aprovada;Jan-20;
4568;377415490;smart fit;223;aprovada;Jan-20;
1847;658517568;smart fit;239;aprovada;May-20;
2046;437513898;smart fit;211;aprovada;Mar-20;
477;24502776;smart fit;197;aprovada;Apr-20;
4285;118056811;smart fit;106;aprovada;Apr-20;
3805;214161499;smart fit;179;aprovada;Feb-20;
1961;521516334;smart fit;187;aprovada;Mar-20;
3011;970892456;smart fit;207;aprovada;Apr-20;
2979;799517875;smart fit;175;aprovada;Mar-20;
1045;53502511;smart fit;104;aprovada;Mar-20;
4388;241628473;smart fit;163;aprovada;Mar-20;
4827;614897248;smart fit;235;aprovada;Feb-20;
247;798466063;smart fit;184;aprovada;Jan-20;
1302;391082881;smart fit;153;aprovada;Feb-20;
2408;397983039;smart fit;106;aprovada;Jan-20;
3466;657816937;smart fit;156;aprovada;Feb-20;
995;939107466;smart fit;55;aprovada;Jan-20;
1681;766245458;smart fit;235;aprovada;Feb-20;
4219;235854495;smart fit;106;aprovada;Apr-20;
84;788850918;smart fit;168;aprovada;Feb-20;
1843;444722665;smart fit;74;aprovada;Feb-20;
1423;96527405;smart fit;148;aprovada;May-20;
4316;59310922;smart fit;71;aprovada;Apr-20;
1141;972226492;smart fit;114;aprovada;May-20;
2524;693664690;smart fit;103;aprovada;Feb-20;
913;414765037;smart fit;148;aprovada;Apr-20;
4135;615347868;smart fit;151;aprovada;Mar-20;
3653;237090226;smart fit;56;aprovada;Jan-20;
4421;314297810;smart fit;228;aprovada;Feb-20;
1503;367844669;smart fit;155;aprovada;May-20;
5100;548562065;smart fit;118;aprovada;Apr-20;
4071;235854495;smart fit;134;aprovada;Feb-20;
249;110484584;smart fit;247;aprovada;May-20;
1563;905954255;smart fit;189;aprovada;Apr-20;
1899;654427382;smart fit;126;aprovada;Feb-20;
4628;457065407;smart fit;129;aprovada;May-20;
2476;184453912;smart fit;116;aprovada;Jan-20;
1050;384213533;smart fit;76;aprovada;Feb-20;
4643;131560985;smart fit;166;aprovada;May-20;
419;351163404;smart fit;122;aprovada;Mar-20;
1650;934128346;smart fit;98;aprovada;Mar-20;
872;348288097;smart fit;193;aprovada;May-20;
4126;333922572;smart fit;109;aprovada;May-20;
1154;303478741;smart fit;142;negada;Jan-20;
3719;641173949;smart fit;216;aprovada;Apr-20;
4469;211826293;smart fit;78;aprovada;May-20;
4691;825881144;smart fit;75;aprovada;Feb-20;
4977;389098182;smart fit;164;aprovada;Feb-20;
111;386831880;smart fit;51;aprovada;Mar-20;
4234;806585906;smart fit;180;aprovada;May-20;
1258;244395333;smart fit;80;aprovada;Apr-20;
1201;54161125;smart fit;87;aprovada;Feb-20;
1325;867182542;smart fit;197;aprovada;Mar-20;
40;702046440;smart fit;61;aprovada;Feb-20;
3057;540987651;smart fit;189;aprovada;Apr-20;
1709;19537168;smart fit;116;aprovada;Apr-20;
1315;132466721;smart fit;208;aprovada;Jan-20;
4863;355486386;smart fit;138;aprovada;Mar-20;
2866;851831580;smart fit;236;aprovada;Mar-20;
1194;867940024;smart fit;52;aprovada;Jan-20;
2723;380080148;smart fit;100;aprovada;Feb-20;
956;286848702;smart fit;140;aprovada;Apr-20;
2944;788850918;smart fit;245;aprovada;Mar-20;
319;885341167;smart fit;241;aprovada;Mar-20;
4275;105422610;smart fit;243;aprovada;Apr-20;
1397;299005274;smart fit;151;aprovada;Feb-20;
3882;946202982;smart fit;173;aprovada;Jan-20;
4971;35550003;smart fit;216;aprovada;Mar-20;
1368;342747096;smart fit;227;aprovada;Feb-20;
2810;110484584;smart fit;207;aprovada;Mar-20;
2966;371669304;smart fit;132;aprovada;Mar-20;
1931;918979649;smart fit;207;aprovada;Jan-20;
1874;644725140;smart fit;192;aprovada;May-20;
3855;769515662;smart fit;176;aprovada;Apr-20;
5061;558754132;smart fit;161;aprovada;Feb-20;
449;213138070;smart fit;175;aprovada;Jan-20;
5187;340506396;smart fit;58;aprovada;May-20;
1464;704685439;smart fit;250;aprovada;May-20;
79;272067232;smart fit;241;aprovada;Feb-20;
3544;654427382;smart fit;186;aprovada;May-20;
446;499650175;smart fit;83;aprovada;May-20;
802;512591205;smart fit;160;negada;May-20;
5162;801862170;smart fit;78;aprovada;Apr-20;
656;175661072;smart fit;125;aprovada;Apr-20;
1569;185711655;smart fit;187;aprovada;May-20;
980;537925909;smart fit;135;aprovada;Jan-20;
2356;904189751;smart fit;109;aprovada;Feb-20;
697;693023755;smart fit;137;aprovada;Apr-20;
4889;823098139;smart fit;186;aprovada;Feb-20;
919;128185195;smart fit;187;aprovada;Jan-20;
4397;972226492;smart fit;209;aprovada;Feb-20;
4911;452845690;smart fit;215;aprovada;Mar-20;
4652;362052501;smart fit;248;aprovada;Feb-20;
2722;377415490;smart fit;52;aprovada;Apr-20;
2607;368473236;smart fit;93;aprovada;Apr-20;
222;182958574;smart fit;148;aprovada;Feb-20;
1612;220304955;smart fit;161;aprovada;Jan-20;
808;706380020;smart fit;240;aprovada;Jan-20;
4693;852014379;smart fit;175;aprovada;Feb-20;
5035;914889910;smart fit;80;aprovada;Apr-20;
3212;168560928;smart fit;181;aprovada;Jan-20;
3346;449949776;smart fit;134;aprovada;Apr-20;
4672;503745167;smart fit;222;aprovada;Mar-20;
860;660578123;smart fit;150;aprovada;Feb-20;
4992;939107466;smart fit;218;aprovada;Feb-20;
2400;372644802;smart fit;50;aprovada;Feb-20;
3058;501615204;smart fit;122;aprovada;Feb-20;
917;175661072;smart fit;61;aprovada;Jan-20;
119;451384956;smart fit;180;aprovada;Jan-20;
4663;882871423;smart fit;165;aprovada;Jan-20;
4596;423066692;smart fit;86;aprovada;Apr-20;
5011;851831580;smart fit;126;aprovada;May-20;
3214;813379374;smart fit;65;aprovada;Apr-20;
4572;658293829;smart fit;239;aprovada;Jan-20;
3435;360371028;smart fit;227;aprovada;May-20;
1035;637562720;smart fit;141;aprovada;Feb-20;
4910;874169882;smart fit;110;aprovada;Mar-20;
891;109123843;smart fit;182;aprovada;May-20;
129;419656809;smart fit;174;aprovada;Jan-20;
3741;602625546;smart fit;168;aprovada;Mar-20;
894;889073439;smart fit;130;aprovada;Jan-20;
3751;549496525;smart fit;100;aprovada;Jan-20;
2382;227292531;smart fit;128;aprovada;Apr-20;
4100;644725140;smart fit;115;aprovada;Apr-20;
300;526564919;smart fit;122;aprovada;Apr-20;
4168;537207285;smart fit;229;negada;Apr-20;
327;365309793;smart fit;104;aprovada;Apr-20;
5004;3947638;smart fit;246;aprovada;Jan-20;
1581;161755466;smart fit;160;aprovada;Jan-20;
3603;190697811;smart fit;186;aprovada;Apr-20;
2023;934128346;smart fit;109;aprovada;Mar-20;
1386;54670608;smart fit;194;aprovada;Jan-20;
3671;761258650;smart fit;181;aprovada;May-20;
5117;540987651;smart fit;129;aprovada;May-20;
3735;565091563;smart fit;97;aprovada;May-20;
61;649104271;smart fit;192;aprovada;Apr-20;
3321;155929926;smart fit;111;aprovada;Mar-20;
699;341517972;smart fit;87;aprovada;Apr-20;
1057;531127715;smart fit;187;aprovada;Jan-20;
1458;450981743;smart fit;102;aprovada;Mar-20;
229;338048902;smart fit;101;aprovada;May-20;
1256;549496525;smart fit;211;aprovada;Mar-20;
2613;168453130;smart fit;99;aprovada;Mar-20;
4931;573999593;smart fit;250;aprovada;Apr-20;
3441;35550003;smart fit;117;aprovada;Jan-20;
2941;580071838;smart fit;198;aprovada;Mar-20;
123;145484666;smart fit;92;aprovada;Apr-20;
918;686809896;smart fit;63;aprovada;Apr-20;
5166;885341167;smart fit;66;aprovada;Jan-20;
3038;953914904;smart fit;234;aprovada;Apr-20;
1407;996668029;smart fit;71;negada;Jan-20;
710;816510790;smart fit;154;aprovada;May-20;
3418;945450495;smart fit;165;aprovada;Apr-20;
2718;779490220;smart fit;98;aprovada;Feb-20;
4449;231335689;smart fit;226;aprovada;Jan-20;
2008;35550003;smart fit;136;aprovada;Jan-20;
5043;613076580;smart fit;250;aprovada;May-20;
2083;344956635;smart fit;96;aprovada;Feb-20;
725;466360818;smart fit;148;aprovada;Jan-20;
1104;344956635;smart fit;207;negada;Jan-20;
4378;33216710;smart fit;187;aprovada;Apr-20;
3756;564123146;smart fit;244;aprovada;Jan-20;
1383;867940024;smart fit;107;aprovada;Apr-20;
804;303478741;smart fit;244;aprovada;May-20;
3737;532597419;smart fit;107;aprovada;May-20;
3728;686809896;smart fit;193;aprovada;Feb-20;
4294;414765037;smart fit;112;negada;Apr-20;
1959;111895953;smart fit;95;aprovada;Feb-20;
4492;928021019;smart fit;152;aprovada;Apr-20;
2869;118481133;smart fit;212;aprovada;Jan-20;
4756;2738124;smart fit;177;aprovada;Apr-20;
3143;71507869;smart fit;244;aprovada;May-20;
4280;144056529;smart fit;53;aprovada;Apr-20;
4342;372682080;smart fit;240;aprovada;Mar-20;
1061;62148087;smart fit;81;aprovada;Mar-20;
3762;825881144;smart fit;178;aprovada;Apr-20;
926;638129986;smart fit;216;aprovada;May-20;
1071;5486517;smart fit;89;aprovada;Feb-20;
4497;686711479;smart fit;149;aprovada;Apr-20;
2311;54670608;smart fit;68;aprovada;Apr-20;
4308;234594470;smart fit;177;aprovada;Feb-20;
2961;922234390;smart fit;242;aprovada;Mar-20;
2899;328798960;smart fit;76;aprovada;Mar-20;
330;680382468;smart fit;159;aprovada;Mar-20;
3493;755077935;smart fit;201;aprovada;Feb-20;
2110;874169882;smart fit;123;aprovada;Jan-20;
2489;597010721;smart fit;201;aprovada;Jan-20;
262;469185768;smart fit;189;aprovada;Feb-20;
1137;352278618;smart fit;87;aprovada;Feb-20;
3622;118181648;smart fit;102;aprovada;Apr-20;
223;855017070;smart fit;81;aprovada;Apr-20;
4859;855387121;smart fit;97;aprovada;Apr-20;
1724;537207285;smart fit;165;aprovada;Apr-20;
4457;574079717;smart fit;67;aprovada;Jan-20;
633;540987651;smart fit;224;aprovada;Jan-20;
948;184453912;smart fit;198;aprovada;Feb-20;
4513;801910338;smart fit;109;aprovada;May-20;
2329;882871423;smart fit;97;aprovada;Apr-20;
3767;518136925;smart fit;183;aprovada;Feb-20;
4045;641173949;smart fit;87;aprovada;Jan-20;
4298;53502511;smart fit;139;aprovada;Apr-20;
1199;264999401;smart fit;116;aprovada;Feb-20;
5015;53502511;smart fit;212;aprovada;May-20;
989;777780623;smart fit;113;aprovada;Mar-20;
2072;882871423;smart fit;201;aprovada;Mar-20;
2149;511349835;smart fit;190;aprovada;Feb-20;
5025;471228322;smart fit;68;aprovada;May-20;
3186;943030384;smart fit;177;aprovada;Jan-20;
3272;767585643;smart fit;83;aprovada;Jan-20;
3808;870502297;smart fit;144;aprovada;Apr-20;
3779;724784604;smart fit;68;aprovada;May-20;
4229;367844669;smart fit;94;aprovada;Apr-20;
4814;915360464;smart fit;68;aprovada;Feb-20;
1023;558754132;smart fit;98;aprovada;Apr-20;
1608;993256129;smart fit;68;aprovada;Mar-20;
1539;358300655;smart fit;221;aprovada;Feb-20;
1868;803237034;smart fit;201;aprovada;Mar-20;
2617;307689021;smart fit;217;aprovada;Mar-20;
866;594963489;smart fit;176;aprovada;Feb-20;
3885;192319728;smart fit;156;aprovada;Feb-20;
2766;389098182;smart fit;157;aprovada;Feb-20;
332;885341167;smart fit;195;aprovada;May-20;
2921;631374934;smart fit;113;aprovada;Apr-20;
3757;444722665;smart fit;176;aprovada;Mar-20;
2140;190697811;smart fit;240;aprovada;Jan-20;
4196;914889910;smart fit;63;aprovada;Jan-20;
2782;70246032;smart fit;167;aprovada;Mar-20;
1029;423066692;smart fit;197;aprovada;Feb-20;
4504;179426370;Uber;71;aprovada;Apr-20;
3595;398622833;Uber;39;aprovada;Apr-20;
2439;184453912;UBER;26;aprovada;Jan-20;
5096;843245536;uber;65;aprovada;May-20;
3218;944042348;uber;20;aprovada;Jan-20;
5030;258537757;uber;93;aprovada;May-20;
3108;429476467;UBER;25;aprovada;Jan-20;
4176;631237395;UBER;37;aprovada;Apr-20;
2126;610081287;UBER;20;aprovada;Feb-20;
4575;360371028;UBER;63;aprovada;Jan-20;
1069;192319728;Uber;86;aprovada;Mar-20;
1005;902446808;uber;85;aprovada;Apr-20;
3319;655497369;Uber;31;aprovada;Feb-20;
2893;47804766;uber;88;aprovada;Jan-20;
3034;651922266;uber;89;aprovada;May-20;
138;352769712;Uber;96;aprovada;Jan-20;
1576;371669304;UBER;62;aprovada;Feb-20;
4775;971973379;UBER;13;aprovada;May-20;
2162;693682129;Uber;25;aprovada;May-20;
3028;622061196;uber;65;aprovada;Feb-20;
1151;765272534;Uber;68;aprovada;Mar-20;
970;728050864;Uber;69;aprovada;Mar-20;
2485;704249960;Uber;52;aprovada;Feb-20;
4521;348543316;uber;15;aprovada;Mar-20;
5141;497529635;Uber;83;aprovada;Feb-20;
2141;393210172;uber;78;aprovada;Feb-20;
4104;220304955;UBER;62;aprovada;Mar-20;
4394;522015084;UBER;6;aprovada;Feb-20;
4035;371232534;Uber;21;aprovada;Feb-20;
635;389098182;UBER;64;aprovada;Apr-20;
743;237664014;uber;54;aprovada;Jan-20;
1127;371669304;Uber;95;aprovada;Feb-20;
4524;368878018;Uber;86;aprovada;Feb-20;
1869;62148087;Uber;48;aprovada;Jan-20;
4235;769515662;uber;22;aprovada;May-20;
2635;3947638;uber;56;aprovada;Mar-20;
2174;59238164;Uber;13;negada;Mar-20;
3119;92217407;uber;83;aprovada;Mar-20;
2043;182958574;UBER;39;aprovada;May-20;
4281;790705771;uber;84;aprovada;Feb-20;
4991;335284790;Uber;65;aprovada;Jan-20;
2248;943030384;uber;76;aprovada;Mar-20;
4893;517622268;uber;36;negada;Apr-20;
3021;178959876;Uber;37;aprovada;Jan-20;
1030;641357255;uber;79;aprovada;May-20;
4265;686711479;Uber;94;aprovada;Mar-20;
4501;54161125;Uber;85;aprovada;Feb-20;
3294;259191314;uber;62;aprovada;Mar-20;
3585;245148935;UBER;69;aprovada;May-20;
149;765272534;uber;91;aprovada;Feb-20;
1590;518099846;UBER;9;aprovada;Feb-20;
1123;354439306;UBER;64;aprovada;May-20;
2525;383051104;Uber;74;aprovada;Jan-20;
728;327703657;uber;17;aprovada;Feb-20;
3891;721700668;uber;51;aprovada;Apr-20;
2151;939107466;uber;95;aprovada;May-20;
1979;540666410;uber;39;aprovada;Mar-20;
1530;235854495;UBER;53;aprovada;May-20;
1438;566428903;UBER;79;aprovada;May-20;
4220;660429307;uber;58;aprovada;Jan-20;
1400;407819347;uber;49;aprovada;May-20;
3697;754668034;Uber;21;aprovada;Jan-20;
4820;452718599;UBER;92;aprovada;May-20;
2263;867182542;UBER;22;aprovada;Mar-20;
4052;528463807;uber;86;aprovada;Apr-20;
3689;237869601;uber;57;aprovada;Jan-20;
2533;594621927;UBER;77;aprovada;Apr-20;
1810;370497921;uber;75;aprovada;May-20;
837;299274127;uber;84;aprovada;Feb-20;
1894;728050864;uber;26;aprovada;Feb-20;
4490;928314006;UBER;74;aprovada;Mar-20;
3077;719387437;UBER;23;aprovada;Feb-20;
4244;860424985;Uber;55;aprovada;May-20;
206;391082881;UBER;91;aprovada;Mar-20;
3577;959279775;uber;46;aprovada;Mar-20;
3431;753246858;Uber;55;negada;Mar-20;
1540;522015084;UBER;42;aprovada;Apr-20;
2466;303478741;UBER;77;aprovada;Apr-20;
233;429476467;Uber;84;aprovada;Jan-20;
1691;882871423;Uber;46;aprovada;Mar-20;
4870;139494544;UBER;37;aprovada;Feb-20;
3194;573236597;Uber;84;aprovada;Apr-20;
2024;926074914;UBER;43;aprovada;Jan-20;
2553;641173949;UBER;76;aprovada;Mar-20;
1245;451384956;uber;83;aprovada;Jan-20;
657;200277225;uber;94;aprovada;May-20;
4018;497529635;uber;59;aprovada;Mar-20;
577;391767350;uber;9;aprovada;Apr-20;
3223;353590839;uber;21;aprovada;May-20;
3009;638129986;Uber;92;aprovada;Jan-20;
2823;528463807;UBER;43;aprovada;Jan-20;
4637;384213533;Uber;20;aprovada;Apr-20;
3865;867940024;Uber;70;aprovada;Jan-20;
303;724784604;Uber;17;aprovada;May-20;
2780;338048902;uber;38;aprovada;Jan-20;
323;581197349;Uber;95;aprovada;Apr-20;
2275;867940024;UBER;32;aprovada;Feb-20;
